,endTime,artistName,trackName,msPlayed
381,2021-05-03 17:49,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
382,2021-05-03 17:51,sammy rash,summer&cigarettes,101272.0
383,2021-05-03 17:52,MadeinTYO,HUNNIDDOLLA,74432.0
384,2021-05-03 17:55,Polo G,RAPSTAR,165925.0
385,2021-05-03 17:55,Mac Miller,The Spins,5019.0
386,2021-05-03 17:59,Mac Miller,The Spins,17062.0
387,2021-05-03 17:59,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),232048.0
388,2021-05-03 18:00,Pooh Shiesty,Back In Blood (feat. Lil Durk),78602.0
389,2021-05-03 18:03,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),144349.0
390,2021-05-03 18:05,42 Dugg,4 Da Gang (with Roddy Ricch),155720.0
391,2021-05-03 18:06,Kevin Gates,Big Gangsta,23346.0
392,2021-05-03 18:33,Kevin Gates,Me Too,102880.0
393,2021-05-03 18:34,Moneybagg Yo,Time Today,10154.0
394,2021-05-03 18:34,DDG,Rule #1 (feat. Lil Yachty),10218.0
395,2021-05-03 18:35,Lil Baby,Real As It Gets (feat. EST Gee),85205.0
396,2021-05-03 18:37,sammy rash,summer&cigarettes,114427.0
397,2021-05-03 18:37,Mac Miller,The Spins,5434.0
398,2021-05-03 18:37,Spillage Village,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",7562.0
399,2021-05-03 22:49,7ru7h,Oblivion,171750.0
400,2021-05-03 22:50,Spillage Village,Baptize (with JID & EARTHGANG feat. Ant Clemons),96390.0
401,2021-05-03 22:54,Kevin Gates,Me Too,202300.0
402,2021-05-03 22:59,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300.0
403,2021-05-03 23:01,Tiësto,Jackie Chan,98278.0
404,2021-05-05 01:34,Spillage Village,Shiva (with JID & EARTHGANG feat. Benji. & Jurdan Bryant),171231.0
405,2021-05-05 01:37,Kevin Gates,Me Too,202300.0
406,2021-05-05 01:38,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,36869.0
407,2021-05-05 01:42,Kevin Gates,Big Gangsta,229190.0
408,2021-05-05 01:45,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),232048.0
409,2021-05-05 01:49,Pooh Shiesty,Back In Blood (feat. Lil Durk),184489.0
410,2021-05-05 01:51,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),144349.0
411,2021-05-05 01:54,42 Dugg,4 Da Gang (with Roddy Ricch),155720.0
412,2021-05-05 01:56,Kevin Gates,Big Gangsta,116742.0
413,2021-05-05 01:56,Lil Baby,Real As It Gets (feat. EST Gee),3460.0
414,2021-05-05 01:58,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
415,2021-05-05 02:01,Lil Durk,Still Trappin' (with King Von),172185.0
416,2021-05-05 02:04,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
417,2021-05-05 02:07,DaBaby,Masterpiece,181714.0
418,2021-05-05 02:10,DaBaby,Masterpiece,181714.0
419,2021-05-05 02:13,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),175031.0
420,2021-05-05 02:16,Saweetie,Best Friend (feat. Doja Cat),155883.0
421,2021-05-05 02:19,YoungBoy Never Broke Again,Territorial,192000.0
422,2021-05-05 02:22,Lil Mosey,Live This Wild,19877.0
423,2021-05-05 02:22,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
424,2021-05-05 02:32,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),284160.0
425,2021-05-05 02:35,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
426,2021-05-05 02:38,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),9130.0
427,2021-05-05 02:38,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),159988.0
428,2021-05-05 02:41,Saweetie,Best Friend (feat. Doja Cat),155883.0
429,2021-05-05 02:45,YoungBoy Never Broke Again,Territorial,192000.0
430,2021-05-05 02:48,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
431,2021-05-05 02:53,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300.0
432,2021-05-05 02:57,iann dior,Strings,194000.0
433,2021-05-05 02:58,YoungBoy Never Broke Again,Make No Sense,90019.0
435,2021-05-05 16:00,Young Stoner Life,Solid (feat. Drake),1014.0
436,2021-05-05 16:00,Roddy Ricch,High Fashion (feat. Mustard),220486.0
437,2021-05-05 16:37,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
438,2021-05-05 16:40,Lil Durk,Still Trappin' (with King Von),172185.0
439,2021-05-05 16:43,DaBaby,Masterpiece,181714.0
440,2021-05-05 16:46,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),175031.0
441,2021-05-05 16:49,Saweetie,Best Friend (feat. Doja Cat),155883.0
442,2021-05-05 16:52,YoungBoy Never Broke Again,Territorial,192000.0
443,2021-05-05 16:55,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
445,2021-05-05 16:59,NAV,Champion (feat. Travis Scott),195053.0
446,2021-05-05 16:59,YoungBoy Never Broke Again,Territorial,1580.0
447,2021-05-05 17:02,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
448,2021-05-05 17:04,iann dior,gone girl,134310.0
449,2021-05-05 17:04,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),910.0
450,2021-05-05 17:04,Pooh Shiesty,Neighbors (feat. BIG30),7600.0
451,2021-05-05 17:04,YoungBoy Never Broke Again,Territorial,3270.0
452,2021-05-05 17:07,Rod Wave,Street Runner,191440.0
453,2021-05-05 17:10,NLE Choppa,Final Warning,156894.0
454,2021-05-05 17:13,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
455,2021-05-05 17:16,Lil Durk,Still Trappin' (with King Von),172185.0
456,2021-05-05 17:19,DaBaby,Masterpiece,181714.0
457,2021-05-05 17:20,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),57604.0
458,2021-05-05 17:24,Kevin Gates,Big Gangsta,243462.0
459,2021-05-05 17:25,DDG,Rule #1 (feat. Lil Yachty),102677.0
460,2021-05-05 17:28,Moneybagg Yo,Time Today,136899.0
461,2021-05-05 17:28,Moneybagg Yo,Time Today,3380.0
462,2021-05-05 17:28,Lil Baby,Real As It Gets (feat. EST Gee),25360.0
463,2021-05-05 17:31,Rod Wave,Richer (feat. Polo G),144600.0
464,2021-05-05 17:33,Cordae,Wassup (feat. Young Thug),148230.0
465,2021-05-05 17:36,Baby Keem,durag activity (with Travis Scott),162910.0
466,2021-05-05 17:36,Lil Baby,Real As It Gets (feat. EST Gee),7320.0
467,2021-05-05 17:39,Polo G,RAPSTAR,165925.0
468,2021-05-05 17:43,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),232048.0
469,2021-05-05 17:44,Pooh Shiesty,Back In Blood (feat. Lil Durk),107145.0
470,2021-05-05 17:48,Young Stoner Life,Solid (feat. Drake),215693.0
471,2021-05-05 17:52,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),242600.0
472,2021-05-05 17:55,Mac Miller,Kool Aid & Frozen Pizza,157540.0
473,2021-05-05 17:57,Polo G,RAPSTAR,165925.0
474,2021-05-05 18:01,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),232048.0
475,2021-05-05 18:04,Pooh Shiesty,Back In Blood (feat. Lil Durk),184489.0
476,2021-05-05 18:06,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),72972.0
477,2021-05-05 22:00,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),7740.0
478,2021-05-05 22:00,42 Dugg,4 Da Gang (with Roddy Ricch),30370.0
479,2021-05-05 22:04,Kevin Gates,Big Gangsta,243462.0
480,2021-05-05 22:07,DDG,Rule #1 (feat. Lil Yachty),154718.0
481,2021-05-05 22:09,Moneybagg Yo,Time Today,136899.0
482,2021-05-05 22:12,Lil Baby,Real As It Gets (feat. EST Gee),192804.0
483,2021-05-05 22:15,Rod Wave,Richer (feat. Polo G),190458.0
484,2021-05-05 22:18,Baby Keem,durag activity (with Travis Scott),11942.0
485,2021-05-05 22:18,Cordae,Wassup (feat. Young Thug),164633.0
486,2021-05-05 22:21,DDG,Rule #1 (feat. Lil Yachty),154718.0
487,2021-05-05 22:23,Moneybagg Yo,Time Today,136899.0
488,2021-05-05 22:26,Lil Baby,Real As It Gets (feat. EST Gee),192804.0
489,2021-05-05 22:30,Rod Wave,Richer (feat. Polo G),190458.0
490,2021-05-05 22:32,Cordae,Wassup (feat. Young Thug),111158.0
491,2021-05-05 22:34,NLE Choppa,Final Warning,156894.0
492,2021-05-05 22:37,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
493,2021-05-05 22:39,Lil Durk,Still Trappin' (with King Von),151384.0
494,2021-05-05 22:40,DaBaby,Masterpiece,6930.0
495,2021-05-05 22:40,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),48600.0
496,2021-05-05 22:43,Saweetie,Best Friend (feat. Doja Cat),155883.0
497,2021-05-05 22:46,YoungBoy Never Broke Again,Territorial,192000.0
498,2021-05-05 22:49,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
499,2021-05-05 22:54,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,284060.0
500,2021-05-05 22:57,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
501,2021-05-05 23:00,Fetty Wap,679 (feat. Remy Boyz),16950.0
502,2021-05-05 23:00,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
503,2021-05-06 04:37,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
504,2021-05-06 04:40,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
505,2021-05-06 04:42,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),2600.0
506,2021-05-06 04:42,Lil Durk,Still Trappin' (with King Von),117248.0
507,2021-05-06 04:44,Saweetie,Best Friend (feat. Doja Cat),155883.0
508,2021-05-06 04:48,Young Stoner Life,Solid (feat. Drake),215693.0
509,2021-05-06 04:52,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),242600.0
510,2021-05-06 04:54,Mac Miller,Kool Aid & Frozen Pizza,90002.0
511,2021-05-06 04:54,Mac Miller,Kool Aid & Frozen Pizza,13310.0
512,2021-05-06 04:56,sammy rash,summer&cigarettes,114427.0
513,2021-05-06 05:00,Kevin Gates,Big Gangsta,243462.0
514,2021-05-06 05:04,Mac Miller,The Spins,195873.0
515,2021-05-06 05:07,21 Savage,Mr. Right Now (feat. Drake),193838.0
516,2021-05-06 05:08,Sammy Adams,All Night Longer,45317.0
517,2021-05-06 06:13,Young Stoner Life,Solid (feat. Drake),190130.0
518,2021-05-06 19:56,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
519,2021-05-06 19:56,iann dior,Prospect (ft. Lil Baby),12266.0
520,2021-05-06 19:59,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
521,2021-05-06 20:02,Lil Durk,Still Trappin' (with King Von),69517.0
522,2021-05-06 20:04,Polo G,RAPSTAR,165925.0
523,2021-05-06 20:05,Pooh Shiesty,Back In Blood (feat. Lil Durk),6218.0
524,2021-05-06 20:05,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),7995.0
525,2021-05-06 20:06,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),6474.0
526,2021-05-06 20:09,Young Stoner Life,Solid (feat. Drake),215693.0
527,2021-05-06 20:13,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),242600.0
528,2021-05-06 20:16,Mac Miller,Kool Aid & Frozen Pizza,157540.0
529,2021-05-06 20:19,Polo G,RAPSTAR,165925.0
530,2021-05-06 20:22,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),232048.0
531,2021-05-06 20:26,Pooh Shiesty,Back In Blood (feat. Lil Durk),184489.0
532,2021-05-06 20:28,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),144349.0
533,2021-05-06 20:31,42 Dugg,4 Da Gang (with Roddy Ricch),155720.0
534,2021-05-06 20:35,Kevin Gates,Big Gangsta,243462.0
535,2021-05-06 21:45,Monica,Trenches,5841.0
536,2021-05-06 21:45,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
537,2021-05-06 21:48,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),177214.0
538,2021-05-06 21:52,Young Stoner Life,Solid (feat. Drake),215693.0
539,2021-05-06 21:59,Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),58499.0
540,2021-05-06 22:02,Kevin Gates,Me Too,202300.0
541,2021-05-06 22:05,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
542,2021-05-06 22:05,Yella Beezy,Bacc At It Again,1176.0
543,2021-05-06 22:08,DaBaby,Masterpiece,1880.0
544,2021-05-06 22:08,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),2623.0
545,2021-05-06 22:08,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
546,2021-05-06 22:08,Trippie Redd,Death,467.0
547,2021-05-07 20:10,Young Stoner Life,Solid (feat. Drake),25811.0
548,2021-05-07 20:10,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),5749.0
549,2021-05-07 20:13,Cordae,Wassup (feat. Young Thug),164633.0
550,2021-05-07 20:17,Baby Keem,durag activity (with Travis Scott),224142.0
551,2021-05-07 20:18,DDG,Rule #1 (feat. Lil Yachty),142918.0
552,2021-05-07 20:19,NLE Choppa,Final Warning,156894.0
553,2021-05-07 20:22,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
554,2021-05-07 20:25,DaBaby,Masterpiece,38852.0
555,2021-05-07 20:25,Lil Durk,Still Trappin' (with King Von),172185.0
556,2021-05-07 22:58,YoungBoy Never Broke Again,Territorial,84103.0
557,2021-05-07 22:59,Saweetie,Best Friend (feat. Doja Cat),67686.0
558,2021-05-07 23:02,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),176471.0
559,2021-05-07 23:13,A Boogie Wit da Hoodie,Might Not Give Up (feat. Young Thug),24161.0
560,2021-05-07 23:13,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),200803.0
561,2021-05-08 14:19,Young Stoner Life,Solid (feat. Drake),149258.0
562,2021-05-08 14:31,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),242600.0
563,2021-05-08 14:32,Lil Yachty,Hightop Shoes,19634.0
564,2021-05-08 14:32,NLE Choppa,Final Warning,14837.0
565,2021-05-08 14:35,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
566,2021-05-08 14:40,YoungBoy Never Broke Again,Territorial,192000.0
567,2021-05-08 14:43,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
568,2021-05-08 14:46,Wes Walker,Jordan Belfort,207911.0
569,2021-05-08 14:47,Roddy Ricch,High Fashion (feat. Mustard),15532.0
570,2021-05-08 14:51,Kevin Gates,Big Gangsta,221657.0
571,2021-05-08 14:54,Polo G,RAPSTAR,165925.0
572,2021-05-08 14:54,Burna Boy,Show & Tell (feat. Future),19937.0
573,2021-05-08 14:57,42 Dugg,4 Da Gang (with Roddy Ricch),155720.0
574,2021-05-08 14:57,Kevin Gates,Big Gangsta,1954.0
575,2021-05-08 14:58,DDG,Rule #1 (feat. Lil Yachty),83963.0
576,2021-05-08 14:59,Moneybagg Yo,Time Today,66734.0
577,2021-05-08 15:03,Rod Wave,Richer (feat. Polo G),4924.0
578,2021-05-08 15:03,Lil Baby,Real As It Gets (feat. EST Gee),192804.0
579,2021-05-08 15:06,Cordae,Wassup (feat. Young Thug),164633.0
580,2021-05-08 15:10,Baby Keem,durag activity (with Travis Scott),224142.0
581,2021-05-08 15:10,NLE Choppa,Final Warning,28879.0
582,2021-05-08 15:13,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
583,2021-05-08 15:15,Lil Durk,Still Trappin' (with King Von),125261.0
584,2021-05-08 15:18,NAV,Champion (feat. Travis Scott),1346.0
585,2021-05-08 15:18,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189830.0
586,2021-05-08 15:21,Saweetie,Best Friend (feat. Doja Cat),155883.0
587,2021-05-08 15:22,YoungBoy Never Broke Again,Territorial,77905.0
588,2021-05-08 15:26,Young Stoner Life,Solid (feat. Drake),215693.0
589,2021-05-08 15:26,Young Stoner Life,Solid (feat. Drake),3606.0
590,2021-05-08 15:26,Polo G,RAPSTAR,2600.0
591,2021-05-08 15:27,J. Cole,Interlude,17507.0
592,2021-05-08 15:29,J. Cole,i n t e r l u d e,131413.0
593,2021-05-08 15:30,J. Cole,Snow On Tha Bluff,36199.0
594,2021-05-08 15:32,Lil Nas X,HOLIDAY,154997.0
595,2021-05-08 15:36,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),237128.0
596,2021-05-08 15:39,42 Dugg,4 Da Gang (with Roddy Ricch),45511.0
597,2021-05-08 15:39,Rod Wave,Richer (feat. Polo G),153089.0
598,2021-05-08 15:40,Rod Wave,Richer (feat. Polo G),2972.0
599,2021-05-08 15:45,Saweetie,Best Friend (feat. Doja Cat),2217.0
600,2021-05-08 15:45,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),175031.0
601,2021-05-08 15:49,Kevin Gates,Me Too,202300.0
602,2021-05-08 15:52,Pooh Shiesty,Back In Blood (feat. Lil Durk),174430.0
603,2021-05-08 15:55,YoungBoy Never Broke Again,Territorial,192000.0
604,2021-05-08 22:49,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),19754.0
605,2021-05-08 23:34,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),75250.0
606,2021-05-08 23:35,KYLE,iSpy (feat. Lil Yachty),60000.0
607,2021-05-09 17:07,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),1301.0
608,2021-05-09 17:07,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),22360.0
609,2021-05-09 17:09,sammy rash,summer&cigarettes,114427.0
610,2021-05-09 17:12,Mac Miller,The Spins,177225.0
611,2021-05-09 17:33,Mac Miller,The Spins,18594.0
612,2021-05-09 17:33,21 Savage,Mr. Right Now (feat. Drake),30759.0
613,2021-05-09 17:38,Cherub,Doses & Mimosas,323253.0
614,2021-05-09 18:50,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),10266.0
615,2021-05-09 18:53,Mac Miller,Kool Aid & Frozen Pizza,157540.0
616,2021-05-09 18:53,Pooh Shiesty,Back In Blood (feat. Lil Durk),1091.0
617,2021-05-09 18:53,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),1160.0
618,2021-05-09 18:53,42 Dugg,4 Da Gang (with Roddy Ricch),1300.0
619,2021-05-09 18:53,Moneybagg Yo,Time Today,441.0
620,2021-05-09 18:53,Polo G,RAPSTAR,4638.0
621,2021-05-09 18:53,Kevin Gates,Big Gangsta,1068.0
622,2021-05-09 18:53,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),1068.0
623,2021-05-09 18:57,Kevin Gates,Big Gangsta,241905.0
624,2021-05-09 19:01,Frank Ocean,Ivy,238863.0
625,2021-05-09 19:01,Frank Ocean,Pyramids,4481.0
626,2021-05-09 20:02,Black Eyed Peas,Just Can’t Get Enough,75697.0
627,2021-05-09 20:03,iann dior,gone girl,18018.0
628,2021-05-09 20:06,DaBaby,FIND MY WAY,1720.0
629,2021-05-09 20:06,Rvssian,Only The Team (with Lil Mosey & Lil Tjay),168979.0
630,2021-05-09 20:09,A Boogie Wit da Hoodie,Me and My Guitar,161764.0
631,2021-05-09 20:26,A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",188563.0
632,2021-05-09 20:27,Tory Lanez,Do The Most,41600.0
633,2021-05-09 22:40,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),202942.0
634,2021-05-09 22:50,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),3899.0
635,2021-05-09 22:51,Jasiah,Break Shit,13294.0
636,2021-05-09 22:55,Rae Sremmurd,Guatemala - From Swaecation,256341.0
637,2021-05-09 23:12,24kGoldn,VALENTINO,179133.0
638,2021-05-09 23:14,YK Osiris,Freaky Dancer (feat. DaBaby),156026.0
639,2021-05-09 23:14,Yella Beezy,Bacc At It Again,4983.0
640,2021-05-09 23:22,iann dior,Strings,194000.0
641,2021-05-09 23:23,Lil Tecca,The Score,18519.0
642,2021-05-09 23:27,Lil Tjay,20/20,5154.0
643,2021-05-09 23:27,YoungBoy Never Broke Again,Slime Belief,192606.0
644,2021-05-09 23:27,Quality Control,Back On,9000.0
645,2021-05-09 23:27,Only The Family,Career Day (with Lil Durk feat. Polo G),882.0
646,2021-05-09 23:29,T.I.,Whatever You Like,3715.0
647,2021-05-09 23:29,T.I.,Whatever You Like,2716.0
648,2021-05-09 23:29,Lil Skies,Big Money,89559.0
649,2021-05-09 23:29,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd),2530.0
650,2021-05-09 23:29,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd),3506.0
651,2021-05-09 23:33,Roddy Ricch,The Box,2809.0
652,2021-05-09 23:33,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333.0
653,2021-05-09 23:33,Rae Sremmurd,Swang,18630.0
654,2021-05-09 23:41,Internet Money,Somebody,129870.0
655,2021-05-09 23:42,Juice WRLD,Bandit (with YoungBoy Never Broke Again),2647.0
656,2021-05-09 23:45,Lil Uzi Vert,Futsal Shuffle 2020,3945.0
657,2021-05-09 23:45,Polo G,Heartless (feat. Mustard),204000.0
658,2021-05-09 23:47,Playboi Carti,Shoota (feat. Lil Uzi Vert),23468.0
659,2021-05-09 23:47,Lil Mosey,Burberry Headband,2716.0
660,2021-05-09 23:47,NLE Choppa,CAPO,2298.0
661,2021-05-09 23:47,MadeinTYO,Chucky Cheese,2972.0
662,2021-05-09 23:47,MadeinTYO,Ned Flanders (feat. A$AP Ferg),2020.0
663,2021-05-09 23:47,Trippie Redd,Lil Wayne,102672.0
664,2021-05-09 23:47,Lil Baby,Out The Mud,2229.0
665,2021-05-09 23:55,Lil Skies,Going Off,173254.0
666,2021-05-09 23:58,Lil Durk,U Said (feat. A Boogie Wit da Hoodie),156062.0
667,2021-05-10 00:01,A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),16805.0
668,2021-05-10 00:01,Burna Boy,Show & Tell (feat. Future),162951.0
669,2021-05-10 00:04,Mustard,Ballin' (with Roddy Ricch),180434.0
670,2021-05-10 19:33,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),123557.0
671,2021-05-11 01:09,42 Dugg,4 Da Gang (with Roddy Ricch),155720.0
672,2021-05-11 01:13,Kevin Gates,Big Gangsta,243462.0
673,2021-05-11 01:15,Moneybagg Yo,Time Today,136899.0
674,2021-05-11 01:15,Lil Baby,Real As It Gets (feat. EST Gee),12265.0
676,2021-05-11 01:19,Future,Patek,3877.0
677,2021-05-11 01:19,Post Malone,Congratulations,220293.0
678,2021-05-11 01:20,NLE Choppa,Narrow Road (feat. Lil Baby),34226.0
679,2021-05-11 01:22,2 Chainz,4 AM,8872.0
680,2021-05-11 01:22,Gucci Mane,Big Booty (feat. Megan Thee Stallion),128995.0
681,2021-05-11 01:25,NAV,Champion (feat. Travis Scott),195053.0
682,2021-05-11 01:28,Lil Durk,Gucci Gucci (feat. Gunna),168727.0
683,2021-05-11 01:31,Drake,I'm Upset,179170.0
684,2021-05-11 01:31,Lil Uzi Vert,Leaders (feat. NAV),23266.0
685,2021-05-11 01:34,NLE Choppa,Walk Em Down (feat. Roddy Ricch),173288.0
686,2021-05-11 01:38,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),206702.0
687,2021-05-11 01:41,Jasiah,Break Shit,43839.0
688,2021-05-11 01:41,Lil Yachty,Forever Young,170576.0
689,2021-05-11 01:44,Anik Khan,Regardless,180233.0
690,2021-05-11 01:45,Lil Baby,Live Off My Closet (feat. Future),9914.0
691,2021-05-11 01:48,Lil Baby,Commercial (feat. Lil Uzi Vert),214214.0
692,2021-05-11 01:52,A Boogie Wit da Hoodie,Might Not Give Up (feat. Young Thug),225265.0
693,2021-05-11 01:55,Young Nudy,Blue Cheese Salad,214386.0
694,2021-05-11 02:14,Migos,Give No Fxk,63174.0
695,2021-05-11 02:16,Young Thug,Bad Bad Bad (feat. Lil Baby),149040.0
696,2021-05-11 02:19,The Future Kingz,3 Vets,175412.0
697,2021-05-11 02:24,MGMT,Kids,52816.0
698,2021-05-11 02:28,Lil Uzi Vert,Prices,233333.0
699,2021-05-11 02:31,Dominic Fike,3 Nights,177666.0
700,2021-05-11 02:32,6 Dogs,Faygo Dreams,2159.0
701,2021-05-11 02:32,Lil Uzi Vert,Baby Pluto,39660.0
702,2021-05-11 02:35,YoungBoy Never Broke Again,Ranada,176483.0
703,2021-05-11 02:38,Lil Baby,How,181999.0
704,2021-05-11 02:41,Lil Baby,Same Thing,162791.0
705,2021-05-11 02:43,Dominic Fike,3 Nights,130542.0
706,2021-05-11 03:42,Don Toliver,No Idea,107508.0
707,2021-05-11 03:44,Shoreline Mafia,Whuss the Deal,112082.0
708,2021-05-11 03:47,YoungBoy Never Broke Again,How You Want It,94574.0
709,2021-05-11 03:50,YoungBoy Never Broke Again,Lil Top,185745.0
710,2021-05-11 04:46,YoungBoy Never Broke Again,Long RD,127015.0
711,2021-05-11 04:48,Lil Mosey,Live This Wild,122853.0
712,2021-05-11 04:51,Rae Sremmurd,This Could Be Us,206306.0
713,2021-05-11 13:37,Trippie Redd,Poles 1469,149575.0
714,2021-05-11 20:41,Rae Sremmurd,Guatemala - From Swaecation,41447.0
715,2021-05-11 21:59,Rae Sremmurd,Guatemala - From Swaecation,65131.0
716,2021-05-11 22:13,iann dior,Strings,157416.0
717,2021-05-11 22:14,iann dior,Strings,36073.0
718,2021-05-11 22:14,Lil Tecca,The Score,5919.0
719,2021-05-11 22:16,Lil Tecca,Amigo,150093.0
720,2021-05-12 01:34,Lil Baby,Woah,11087.0
721,2021-05-13 02:32,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),3029.0
722,2021-05-13 02:37,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),189831.0
723,2021-05-13 02:40,DaBaby,Masterpiece,181714.0
724,2021-05-13 02:42,Tee Grizzley,White Lows Off Designer (feat. Lil Durk),146220.0
725,2021-05-13 02:43,Isaiah Rashad,Nelly,48558.0
726,2021-05-13 02:46,A$AP Rocky,Goldie,178203.0
727,2021-05-13 02:49,YBN Nahmir,Pop Like This (feat. Yo Gotti),123727.0
